Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-09-29 00:00:00-04:00,61.68759435729448,61.80836981272105,61.67249382588785,61.72533416748047,1256600,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,61.740438237759264,61.85366919313804,61.710242932380545,61.84611892700195,4432000,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,61.93989099222695,61.99283730434342,61.87181963552659,61.87937927246094,2023700,0.164,0.0,0.0
2015-10-02 00:00:00-04:00,62.15169184908754,62.28027495784549,62.02310874032959,62.11387634277344,1770400,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,62.03820946291146,62.03820946291146,61.87181091308594,61.87181091308594,4199900,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,61.94745168277027,62.015523034287206,61.87181492417986,61.95501708984375,1925300,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,61.92476123226463,62.000397990855035,61.87181492417986,61.95501708984375,1871000,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,61.962589720896695,62.000410993481104,61.8264412185952,61.85669708251953,1118100,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,61.78104211860416,61.9020597679557,61.78104211860416,61.84911346435547,1197400,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,61.9020650110442,62.000397990855035,61.87181492417986,61.95501708984375,864100,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,61.97770332673674,62.02308422466277,61.917191615692445,61.992828369140625,971700,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,62.083608587839706,62.219757080078125,62.05335272615166,62.219757080078125,786300,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,62.136560897461024,62.189507217843975,62.0684837594166,62.09873962402344,2264300,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,62.06847676731448,62.13655389768992,62.053351722072975,62.07604217529297,1241200,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,62.08360758327145,62.11386344446993,62.00797081563299,62.07604217529297,840100,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,61.97772216796875,62.00797803268868,61.94746630324882,61.97772216796875,1348200,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,62.0911750793457,62.15925221833759,62.04579416716191,62.0911750793457,943500,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,62.09118409120539,62.24246343830159,62.09118409120539,62.19708251953125,1101300,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,62.08364430287654,62.08364430287654,62.02313254468968,62.03825759887695,1367100,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,62.1289908080706,62.17437171620398,62.1063003540039,62.106300354003906,1512200,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,62.21973187911833,62.23485691847845,62.12139892578125,62.12139892578125,929400,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,62.15926457462579,62.15926457462579,61.93991383760696,61.947479248046875,2617300,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,61.871802230243304,61.871802230243304,61.69783252753458,61.72808837890625,943200,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,61.72810170789111,61.86425018310547,61.71297089358127,61.86425018310547,1474100,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,61.72709979489066,61.802893208524836,61.70436234906709,61.74225616455078,2939200,0.169,0.0,0.0
2015-11-03 00:00:00-05:00,61.696798865463656,61.72711739609587,61.590686899585116,61.63616180419922,3997100,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,61.68918667029189,61.72708626013222,61.56791839160079,61.67403030395508,3594400,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,61.65888318731427,61.67404534001312,61.47697783359655,61.56035232543945,1715400,0.0,0.0,0.0
2015-11-06 00:00:00-05:00,61.37844328571656,61.40875602396,61.26475027797058,61.317806243896484,1198700,0.0,0.0,0.0
2015-11-09 00:00:00-05:00,61.21924026584638,61.340514291365736,61.20408390398837,61.26472091674805,2358300,0.0,0.0,0.0
2015-11-10 00:00:00-05:00,61.340504960267836,61.42387939446354,61.27228688562456,61.332923889160156,1421000,0.0,0.0,0.0
2015-11-11 00:00:00-05:00,61.34050369262695,61.3708221937682,61.295028832246494,61.34050369262695,1303500,0.0,0.0,0.0
2015-11-12 00:00:00-05:00,61.42386539781896,61.439021753917714,61.34807205200195,61.34807205200195,1263900,0.0,0.0,0.0
2015-11-13 00:00:00-05:00,61.40119505116854,61.4845695574497,61.40119505116854,61.46182632446289,1583300,0.0,0.0,0.0
2015-11-16 00:00:00-05:00,61.4845695574497,61.54520083074405,61.43151357914969,61.46182632446289,949100,0.0,0.0,0.0
2015-11-17 00:00:00-05:00,61.41635913651867,61.5755270914071,61.36330315155586,61.530052185058594,1155900,0.0,0.0,0.0
2015-11-18 00:00:00-05:00,61.492125193071985,61.53760586183725,61.44665030697281,61.49970626831055,944100,0.0,0.0,0.0
2015-11-19 00:00:00-05:00,61.605775757466375,61.62093789749994,61.567881972706665,61.583038330078125,1085500,0.0,0.0,0.0
2015-11-20 00:00:00-05:00,61.636171199105554,61.636171199105554,61.54521559334498,61.56795883178711,1273800,0.0,0.0,0.0
2015-11-23 00:00:00-05:00,61.55277575215105,61.6285691731894,61.50730085606152,61.590675354003906,1647300,0.0,0.0,0.0
2015-11-24 00:00:00-05:00,61.613414764404304,61.65888966194219,61.583096238489865,61.6134147644043,1361900,0.0,0.0,0.0
2015-11-25 00:00:00-05:00,61.643724383960375,61.66646182944418,61.598243710326045,61.62098693847656,904600,0.0,0.0,0.0
2015-11-27 00:00:00-05:00,61.67397306079267,61.689129413062005,61.62849243866436,61.65122985839844,516000,0.0,0.0,0.0
2015-11-30 00:00:00-05:00,61.643724383960375,61.68161819887782,61.59066841694258,61.62098693847656,6285200,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,61.64907907149637,61.8617397500006,61.62629482659504,61.854148864746094,1780200,0.167,0.0,0.0
2015-12-02 00:00:00-05:00,61.82373435482858,61.83133103052516,61.73259163016686,61.778160095214844,1413700,0.0,0.0,0.0
2015-12-03 00:00:00-05:00,61.63385918997353,61.63385918997353,61.276890754838085,61.29967498779297,2510600,0.0,0.0,0.0
2015-12-04 00:00:00-05:00,61.42124482432663,61.550359437902166,61.36048296103101,61.542762756347656,3815200,0.0,0.0,0.0
2015-12-07 00:00:00-05:00,61.56548275188242,61.74017147789594,61.550295199194544,61.64902877807617,1543300,0.0,0.0,0.0
2015-12-08 00:00:00-05:00,61.7098293455128,61.72501690774186,61.60349902620596,61.66426086425781,1687300,0.0,0.0,0.0
2015-12-09 00:00:00-05:00,61.60350951768984,61.717436534797635,61.49717918027424,61.64148712158203,2076900,0.0,0.0,0.0
2015-12-10 00:00:00-05:00,61.6870686833926,61.6870686833926,61.61871014081378,61.63390350341797,2004100,0.0,0.0,0.0
2015-12-11 00:00:00-05:00,61.800975799560554,61.8389476046886,61.72502060016814,61.80097579956055,1994400,0.0,0.0,0.0
2015-12-14 00:00:00-05:00,61.67189717725954,61.717471486653594,61.504810691388265,61.51240158081055,2974600,0.0,0.0,0.0
2015-12-15 00:00:00-05:00,61.42884883945451,61.489610715735736,61.38328032952932,61.44404220581055,1806300,0.0,0.0,0.0
2015-12-16 00:00:00-05:00,61.42116551398507,61.519899068422674,61.28445439538385,61.37559127807617,2332700,0.0,0.0,0.0
2015-12-17 00:00:00-05:00,61.45918265793457,61.53513204777133,61.43639842044025,61.504756927490234,2290500,0.0,0.0,0.0
2015-12-18 00:00:00-05:00,61.58831615830544,61.64907800670544,61.53515098959764,61.64148712158203,3211500,0.0,0.0,0.0
2015-12-21 00:00:00-05:00,61.66426287724057,61.69464379725826,61.55033587581623,61.5731201171875,3158300,0.0,0.0,0.0
2015-12-22 00:00:00-05:00,61.5427510480915,61.55034772820078,61.474398310815424,61.489585876464844,2348600,0.0,0.0,0.0
2015-12-23 00:00:00-05:00,61.40579957304027,61.497196197509766,61.38294460584555,61.497196197509766,2538600,0.23,0.0,0.0
2015-12-24 00:00:00-05:00,61.50482572169065,61.565760689819875,61.466739913840286,61.542911529541016,1361700,0.0,0.0,0.0
2015-12-28 00:00:00-05:00,61.47435823762604,61.60384068659184,61.47435823762604,61.542911529541016,1580600,0.0,0.0,0.0
2015-12-29 00:00:00-05:00,61.48955964804216,61.48955964804216,61.321991487252475,61.35245895385742,2586600,0.0,0.0,0.0
2015-12-30 00:00:00-05:00,61.33724351792623,61.42864594933685,61.29154520775946,61.390560150146484,2367200,0.0,0.0,0.0
2015-12-31 00:00:00-05:00,61.48957150270681,61.550500636588254,61.42101823686041,61.512420654296875,2419700,0.0,0.0,0.0
2016-01-04 00:00:00-05:00,61.53527692686965,61.64191018734723,61.46672365309014,61.48196029663086,2750500,0.0,0.0,0.0
2016-01-05 00:00:00-05:00,61.5124224230449,61.61905567424884,61.46671830747439,61.55812072753906,1513600,0.0,0.0,0.0
2016-01-06 00:00:00-05:00,61.71806959654606,61.83232116699218,61.67998961378152,61.83232116699219,2391100,0.0,0.0,0.0
2016-01-07 00:00:00-05:00,61.786611058794726,61.8475401817926,61.67235951017658,61.839927673339844,2792900,0.0,0.0,0.0
2016-01-08 00:00:00-05:00,61.80185179609983,61.93895251420935,61.77138432417816,61.91610336303711,1405100,0.0,0.0,0.0
2016-01-11 00:00:00-05:00,61.779008724141924,61.81709452056079,61.65713882446289,61.65713882446289,2146900,0.0,0.0,0.0
2016-01-12 00:00:00-05:00,61.75616175820717,61.946579124893,61.695226806209256,61.81709671020508,1645300,0.0,0.0,0.0
2016-01-13 00:00:00-05:00,61.84756291786331,62.037980298535395,61.81710125070379,61.96943283081055,2887800,0.0,0.0,0.0
2016-01-14 00:00:00-05:00,61.95419773212179,62.053218491631654,61.862801106207996,61.89326858520508,4545800,0.0,0.0,0.0
2016-01-15 00:00:00-05:00,62.076047511631785,62.091278340650966,61.96941427527085,61.999881744384766,1773900,0.0,0.0,0.0
2016-01-19 00:00:00-05:00,61.99987944850861,61.99987944850861,61.8703970678759,61.92371368408203,3856700,0.0,0.0,0.0
2016-01-20 00:00:00-05:00,62.09888174590622,62.15981666949882,61.923701104420196,61.99224853515625,7796900,0.0,0.0,0.0
2016-01-21 00:00:00-05:00,62.09890070609242,62.12174985664746,61.94656916167485,61.95418167114258,3062600,0.0,0.0,0.0
2016-01-22 00:00:00-05:00,61.93895377012266,61.946572091026574,61.84755135250429,61.93133544921875,3004100,0.0,0.0,0.0
2016-01-25 00:00:00-05:00,61.99988871520158,62.02273786683712,61.923722939391034,61.93133544921875,2164700,0.0,0.0,0.0
2016-01-26 00:00:00-05:00,62.00748569672673,62.05318398427112,61.938932454335955,62.0227165222168,2659100,0.0,0.0,0.0
2016-01-27 00:00:00-05:00,61.961781598108146,62.07603312804331,61.88561584850944,62.0227165222168,1734400,0.0,0.0,0.0
2016-01-28 00:00:00-05:00,62.00752559019751,62.09892222408767,61.97705810854148,62.06845474243164,1487600,0.0,0.0,0.0
2016-01-29 00:00:00-05:00,62.27415380145234,62.30462130512973,62.19036961911007,62.251304626464844,3634300,0.0,0.0,0.0
2016-02-01 00:00:00-05:00,62.22376078864306,62.30772364373357,62.07873880360222,62.124534606933594,2255300,0.174,0.0,0.0
2016-02-02 00:00:00-05:00,62.33828353881836,62.37645060736459,62.269589803607595,62.33828353881836,2554600,0.0,0.0,0.0
2016-02-03 00:00:00-05:00,62.330686697229936,62.536773831855974,62.254352521054344,62.384117126464844,3238200,0.0,0.0,0.0
2016-02-04 00:00:00-05:00,62.39170735564808,62.48330481640527,62.353546114606566,62.429874420166016,1179000,0.0,0.0,0.0
2016-02-05 00:00:00-05:00,62.36115891190347,62.437493021407164,62.284830625874726,62.36879348754883,2360200,0.0,0.0,0.0
2016-02-08 00:00:00-05:00,62.529056945759685,62.69698259474605,62.47562658685242,62.63591766357422,2519500,0.0,0.0,0.0
2016-02-09 00:00:00-05:00,62.75046199442124,62.758096572652384,62.567272881212055,62.62833786010742,2354500,0.0,0.0,0.0
2016-02-10 00:00:00-05:00,62.66645923056404,62.76569121399838,62.52906602720919,62.758056640625,2553900,0.0,0.0,0.0
2016-02-11 00:00:00-05:00,62.97177529628472,63.03284023359947,62.758053839156034,62.79621505737305,1887700,0.0,0.0,0.0
2016-02-12 00:00:00-05:00,62.712244441637644,62.74277108019891,62.50615177878318,62.59011459350586,1474600,0.0,0.0,0.0
2016-02-16 00:00:00-05:00,62.50616591465546,62.536698383593375,62.437472227149904,62.498531341552734,1488800,0.0,0.0,0.0
2016-02-17 00:00:00-05:00,62.44513600661714,62.498566401363085,62.330646463216034,62.48330307006836,2158200,0.0,0.0,0.0
2016-02-18 00:00:00-05:00,62.48330371787272,62.704659876536915,62.48330371787272,62.697025299072266,1819100,0.0,0.0,0.0
2016-02-19 00:00:00-05:00,62.63593500903735,62.70463453149838,62.590139209712646,62.613037109375,1862600,0.0,0.0,0.0
2016-02-22 00:00:00-05:00,62.62833786010742,62.65886452607819,62.567272881212055,62.62833786010742,1596900,0.0,0.0,0.0
2016-02-23 00:00:00-05:00,62.54437976257818,62.76573596042804,62.51384727079089,62.66650390625,2243700,0.0,0.0,0.0
2016-02-24 00:00:00-05:00,62.77334322733036,62.96416686807058,62.67411703059658,62.712284088134766,2434300,0.0,0.0,0.0
2016-02-25 00:00:00-05:00,62.77335011419176,62.88784547589224,62.76572136062746,62.80388259887695,2407600,0.0,0.0,0.0
2016-02-26 00:00:00-05:00,62.68175015787013,62.75044387168053,62.61305062058449,62.7428092956543,1628400,0.0,0.0,0.0
2016-02-29 00:00:00-05:00,62.689355046592375,62.83438281850722,62.689355046592375,62.78095245361328,1827800,0.0,0.0,0.0
2016-03-01 00:00:00-05:00,62.84599471724729,62.84599471724729,62.509473940230215,62.570655822753906,2546300,0.165,0.0,0.0
2016-03-02 00:00:00-05:00,62.52479025930889,62.57067814636876,62.44830850248109,62.532440185546875,2137300,0.0,0.0,0.0
2016-03-03 00:00:00-05:00,62.547688439968134,62.670063829504144,62.51709459258413,62.56298828125,2750500,0.0,0.0,0.0
2016-03-04 00:00:00-05:00,62.60127201613668,62.61657186861265,62.44830850248109,62.532440185546875,1147700,0.0,0.0,0.0
2016-03-07 00:00:00-05:00,62.49416117193882,62.5476989550663,62.46356731941158,62.51710510253906,1303200,0.0,0.0,0.0
2016-03-08 00:00:00-05:00,62.769516871330126,62.81540474485752,62.71597907382074,62.723628997802734,1713100,0.0,0.0,0.0
2016-03-09 00:00:00-05:00,62.63184064198704,62.71597229114335,62.59359686139538,62.616546630859375,2010000,0.0,0.0,0.0
2016-03-10 00:00:00-05:00,62.685351673748045,62.731239522723484,62.5323882870438,62.5859260559082,1785600,0.0,0.0,0.0
2016-03-11 00:00:00-05:00,62.63946228643937,62.63946228643937,62.50179290771484,62.501792907714844,1422300,0.0,0.0,0.0
2016-03-14 00:00:00-04:00,62.58598473343142,62.693060371549045,62.563040787432584,62.639522552490234,1534200,0.0,0.0,0.0
2016-03-15 00:00:00-04:00,62.70064914607945,62.723593069700854,62.55532984957195,62.57827377319336,1870200,0.0,0.0,0.0
2016-03-16 00:00:00-04:00,62.532410949105625,62.82304382324218,62.49416717098024,62.82304382324219,1402900,0.0,0.0,0.0
2016-03-17 00:00:00-04:00,62.87657698062956,62.976002627179035,62.853633049516674,62.96070861816406,1571000,0.0,0.0,0.0
2016-03-18 00:00:00-04:00,63.01423263549805,63.067770408125114,62.96069486287098,63.01423263549805,1219400,0.0,0.0,0.0
2016-03-21 00:00:00-04:00,62.94541075392195,62.94541075392195,62.876573129618535,62.89951705932617,1613600,0.0,0.0,0.0
2016-03-22 00:00:00-04:00,63.01423578644959,63.03717971369711,62.86127238134624,62.88421630859375,2150200,0.0,0.0,0.0
2016-03-23 00:00:00-04:00,62.92245345447873,63.02953483892624,62.891865441984926,63.02188491821289,1234500,0.0,0.0,0.0
2016-03-24 00:00:00-04:00,63.11369971334664,63.11369971334664,62.876604541014245,62.94544219970703,1752300,0.0,0.0,0.0
2016-03-28 00:00:00-04:00,62.937763799913064,63.052489289041254,62.930113877922984,62.97600173950195,2369600,0.0,0.0,0.0
2016-03-29 00:00:00-04:00,63.06014025292519,63.28194133338018,63.03719631963354,63.236053466796875,1841800,0.0,0.0,0.0
2016-03-30 00:00:00-04:00,63.197815844999354,63.281947498719674,63.12898403841835,63.21311569213867,1624300,0.0,0.0,0.0
2016-03-31 00:00:00-04:00,63.26664412523486,63.41960756290227,63.24370019310286,63.33547592163086,3037600,0.0,0.0,0.0
2016-04-01 00:00:00-04:00,63.34544536151665,63.45274510167266,63.253471649641234,63.406761169433594,3027400,0.173,0.0,0.0
2016-04-04 00:00:00-04:00,63.43741322599479,63.506394971750666,63.38376335591678,63.406761169433594,1452400,0.0,0.0,0.0
2016-04-05 00:00:00-04:00,63.5830252388991,63.6060172008352,63.52170944213867,63.52170944213867,2149200,0.0,0.0,0.0
2016-04-06 00:00:00-04:00,63.53704812580762,63.55237415294248,63.46040629533967,63.491058349609375,1833100,0.0,0.0,0.0
2016-04-07 00:00:00-04:00,63.67499845571708,63.72864831563038,63.613682659417265,63.69799041748047,1533400,0.0,0.0,0.0
2016-04-08 00:00:00-04:00,63.65971995912558,63.667385901939696,63.59074401600179,63.64439392089844,1402100,0.0,0.0,0.0
2016-04-11 00:00:00-04:00,63.60597694768184,63.66729270563848,63.55999305291062,63.636634826660156,1214400,0.0,0.0,0.0
2016-04-12 00:00:00-04:00,63.55240489196962,63.59839469041221,63.47576302443153,63.537078857421875,2388000,0.0,0.0,0.0
2016-04-13 00:00:00-04:00,63.514068450170186,63.61370226431608,63.460418573722706,63.57537841796875,1749400,0.0,0.0,0.0
2016-04-14 00:00:00-04:00,63.575359302454984,63.59835711178731,63.49871748020257,63.52170944213867,1617200,0.0,0.0,0.0
2016-04-15 00:00:00-04:00,63.60598541186246,63.72095101148174,63.58299346141727,63.667301177978516,1181000,0.0,0.0,0.0
2016-04-18 00:00:00-04:00,63.6290620352702,63.64439392089843,63.58307807318768,63.64439392089844,1395400,0.0,0.0,0.0
2016-04-19 00:00:00-04:00,63.64434878646986,63.68266677856445,63.56770695488376,63.68266677856445,1163600,0.0,0.0,0.0
2016-04-20 00:00:00-04:00,63.697974158718786,63.72863204904334,63.506366729736335,63.50636672973633,2388600,0.0,0.0,0.0
2016-04-21 00:00:00-04:00,63.460421703055374,63.50640564302133,63.368447975725196,63.42976379394531,1683900,0.0,0.0,0.0
2016-04-22 00:00:00-04:00,63.475737067792195,63.52172100003126,63.39142929375572,63.406761169433594,5115300,0.0,0.0,0.0
2016-04-25 00:00:00-04:00,63.399101839615696,63.437419838009674,63.32245999542986,63.33012008666992,2483300,0.0,0.0,0.0
2016-04-26 00:00:00-04:00,63.36076204184889,63.36076204184889,63.18448642934115,63.238136291503906,1689600,0.0,0.0,0.0
2016-04-27 00:00:00-04:00,63.31479809663215,63.46808179478419,63.268814156666195,63.42976379394531,1456400,0.0,0.0,0.0
2016-04-28 00:00:00-04:00,63.44508004494679,63.590703628922604,63.41442214056254,63.54471969604492,1625800,0.0,0.0,0.0
2016-04-29 00:00:00-04:00,63.51405260131821,63.59836036432639,63.47572876453394,63.590694427490234,2856900,0.0,0.0,0.0
2016-05-02 00:00:00-04:00,63.57071137810065,63.57071137810065,63.45551804820768,63.47856140136719,2443700,0.164,0.0,0.0
2016-05-03 00:00:00-04:00,63.70126068754253,63.70894180521451,63.61678597007912,63.65518569946289,1765500,0.0,0.0,0.0
2016-05-04 00:00:00-04:00,63.69364975696275,63.747405917006,63.60917495418306,63.678287506103516,2868300,0.0,0.0,0.0
2016-05-05 00:00:00-04:00,63.7089632119161,63.81647545954427,63.6398507065743,63.79343795776367,1270700,0.0,0.0,0.0
2016-05-06 00:00:00-04:00,63.793402473354796,63.816439962321034,63.716608890475726,63.7626838684082,1520600,0.0,0.0,0.0
2016-05-09 00:00:00-04:00,63.82415053861224,63.84718803821226,63.76271330036052,63.80878829956055,1373200,0.0,0.0,0.0
2016-05-10 00:00:00-04:00,63.80878829956055,63.86255027726395,63.76271330036052,63.80878829956055,1889300,0.0,0.0,0.0
2016-05-11 00:00:00-04:00,63.84716850451471,63.93932433369771,63.79341240223523,63.82413101196289,2381000,0.0,0.0,0.0
2016-05-12 00:00:00-04:00,63.81648971529101,63.87792697308225,63.7857710863954,63.831851959228516,1653300,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,63.8625460642649,63.923977439486485,63.80878409010817,63.90093994140625,1397400,0.0,0.0,0.0
2016-05-16 00:00:00-04:00,63.85483968324797,63.85483968324797,63.755002752427856,63.7626838684082,3132000,0.0,0.0,0.0
2016-05-17 00:00:00-04:00,63.839478517697984,63.839478517697984,63.693572465482916,63.716609954833984,1735900,0.0,0.0,0.0
2016-05-18 00:00:00-04:00,63.67824810331153,63.67824810331153,63.37106772500612,63.41714859008789,1685900,0.0,0.0,0.0
2016-05-19 00:00:00-04:00,63.45552177325641,63.50160262330438,63.424803159549924,63.48624038696289,1464000,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,63.47856512776863,63.56303399174086,63.44784651406215,63.48624038696289,2044000,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,63.53237040139405,63.56308317989106,63.455570878208455,63.501651763916016,1310700,0.0,0.0,0.0
2016-05-24 00:00:00-04:00,63.501627744511104,63.50930300674169,63.40179074572545,63.470909118652344,2656800,0.0,0.0,0.0
2016-05-25 00:00:00-04:00,63.486273684297366,63.50931119191584,63.424836424661734,63.447879791259766,1474800,0.0,0.0,0.0
2016-05-26 00:00:00-04:00,63.524647898644716,63.60144151282753,63.48624816206471,63.55536651611328,1571700,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,63.58608185768513,63.59375711742395,63.470888512856966,63.532325744628906,2045600,0.0,0.0,0.0
2016-05-31 00:00:00-04:00,63.47861212208834,63.655236957938456,63.4325312379259,63.586124420166016,1361400,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,63.66995545209546,63.70073689487314,63.56222333785353,63.6083984375,1625600,0.169,0.0,0.0
2016-06-02 00:00:00-04:00,63.67765554656155,63.78538766632907,63.662267759863425,63.73152160644531,1503200,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,64.03933724791304,64.15476620925114,64.00085897048007,64.13167572021484,1964500,0.0,0.0,0.0
2016-06-06 00:00:00-04:00,64.04706328307627,64.0624510784898,63.970106693118076,64.03166961669922,1603100,0.0,0.0,0.0
2016-06-07 00:00:00-04:00,64.08549112449944,64.10088478016753,64.02392824374597,64.03932189941406,1283100,0.0,0.0,0.0
2016-06-08 00:00:00-04:00,64.1009146983437,64.1239993216608,64.06243641217374,64.11630249023438,1374500,0.0,0.0,0.0
2016-06-09 00:00:00-04:00,64.23172251585748,64.23172251585748,64.15477182521627,64.1778564453125,1611200,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,64.24711661932666,64.31637635738304,64.20094737459705,64.23942565917969,1575300,0.0,0.0,0.0
2016-06-13 00:00:00-04:00,64.3009604885505,64.31635414545207,64.23940347382397,64.25479125976562,1681500,0.0,0.0,0.0
2016-06-14 00:00:00-04:00,64.34715727957128,64.34715727957128,64.23172829773834,64.24711608886719,1524200,0.0,0.0,0.0
